Filer Name,Stock Name,Stock Ticker,Quarter Date,Type of Security,Current Shares Held,Current Market Value,Previous Shares Held,Previous Market Value,Current % of Portfolio,Previous % of Portfolio,Current Rank,Previous Rank,Change in Shares,Type of Change,Sector
"GOODNOW INVESTMENT GROUP, LLC",Sealed Air Corp.,SEE,2011-06-30,SH,955108.0,22722000.0,288198.0,7683000.0,5.3812,2.0025,5,21,231.40688,addition,MATERIALS
"GOODNOW INVESTMENT GROUP, LLC",Alliance Data Systems Corp,ADS,2011-06-30,SH,218733.0,20576000.0,245653.0,21099000.0,4.873,5.4993,6,5,-10.958547,reduction,INFORMATION TECHNOLOGY
"GOODNOW INVESTMENT GROUP, LLC",Aircastle Ltd,AYR,2011-06-30,SH,1579741.0,20094000.0,1432731.0,17293000.0,4.7588,4.5073,7,8,10.260824,addition,INDUSTRIALS
"GOODNOW INVESTMENT GROUP, LLC",Hasbro Inc.,HAS,2011-06-30,SH,432873.0,19016000.0,367693.0,17223000.0,4.5035,4.489,8,9,17.726745,addition,CONSUMER DISCRETIONARY
"GOODNOW INVESTMENT GROUP, LLC",Baxter International Inc.,BAX,2011-06-30,SH,317989.0,18981000.0,307369.0,16527000.0,4.4952,4.3076,9,11,3.45513,addition,HEALTH CARE
"GOODNOW INVESTMENT GROUP, LLC",TE Connectivity Ltd,TEL,2011-06-30,SH,503188.0,18497000.0,485008.0,16888000.0,4.3806,4.4017,10,10,3.748392,addition,INFORMATION TECHNOLOGY
"GOODNOW INVESTMENT GROUP, LLC",Microsoft Corp.,MSFT,2011-06-30,SH,675031.0,17551000.0,401671.0,10198000.0,4.1566,2.658,11,17,68.055697,addition,INFORMATION TECHNOLOGY
"GOODNOW INVESTMENT GROUP, LLC",Goodrich Corporation,GR,2011-06-30,SH,175989.0,16807000.0,169609.0,14507000.0,3.9804,3.7811,12,12,3.761593,addition,INDUSTRIALS
"GOODNOW INVESTMENT GROUP, LLC",Vicor Corp,VICR,2011-06-30,SH,1033552.0,16713000.0,1232967.0,20332000.0,3.9581,5.2994,13,6,-16.173588,reduction,INDUSTRIALS
"GOODNOW INVESTMENT GROUP, LLC",Corning Inc.,GLW,2011-06-30,SH,902233.0,16376000.0,695673.0,14352000.0,3.8783,3.7407,14,14,29.692111,addition,MATERIALS
"GOODNOW INVESTMENT GROUP, LLC",Express Scripts Inc.,ESRX,2011-06-30,SH,299885.0,16188000.0,155665.0,8657000.0,3.8338,2.2564,15,19,92.647673,addition,HEALTH CARE
"GOODNOW INVESTMENT GROUP, LLC",Hexcel Corp,HXL,2011-06-30,SH,707856.0,15495000.0,729032.0,14355000.0,3.6696,3.7415,16,13,-2.904674,reduction,INDUSTRIALS
"GOODNOW INVESTMENT GROUP, LLC",Discovery Inc Series C,DISCK,2011-06-30,SH,750164.0,13709000.0,725004.0,12764000.0,3.2467,3.3268,17,15,3.470326,addition,COMMUNICATIONS
"GOODNOW INVESTMENT GROUP, LLC",Copart Inc.,CPRT,2011-06-30,SH,963004.0,11219000.0,746404.0,8085000.0,2.657,2.1073,18,20,29.019137,addition,INDUSTRIALS
"GOODNOW INVESTMENT GROUP, LLC",Covanta Holding Corp.,CVA,2011-06-30,SH,609876.0,10057000.0,587016.0,10026000.0,2.3818,2.6132,19,18,3.894272,addition,INDUSTRIALS
"GOODNOW INVESTMENT GROUP, LLC",Palomar Medical Technologies Inc.,PMTI,2011-06-30,SH,765025.0,8629000.0,699059.0,10381000.0,2.0436,2.7057,20,16,9.4364,addition,HEALTH CARE
"GOODNOW INVESTMENT GROUP, LLC",Cimpress PLC,CMPR,2011-06-30,SH,155920.0,7461000.0,0.0,0.0,1.767,,21,999999,,new,CONSUMER DISCRETIONARY
"GOODNOW INVESTMENT GROUP, LLC",Charles Schwab Corp,SCHW,2011-06-30,SH,417895.0,6874000.0,398695.0,7188000.0,1.6279,1.8735,22,22,4.815711,addition,FINANCE
"GOODNOW INVESTMENT GROUP, LLC",NeuStar Inc. Class A,NSR,2011-06-30,SH,237728.0,6228000.0,121360.0,3104000.0,1.475,0.809,23,30,95.886618,addition,INDUSTRIALS
"GOODNOW INVESTMENT GROUP, LLC",Ford Motor Co.,F,2011-06-30,SH,412588.0,5690000.0,391588.0,5839000.0,1.3475,1.5219,24,24,5.362779,addition,CONSUMER DISCRETIONARY
"GOODNOW INVESTMENT GROUP, LLC","Gamestop Corp., Class A",GME,2011-06-30,SH,203640.0,5431000.0,0.0,0.0,1.2862,,25,999999,,new,CONSUMER DISCRETIONARY
"GOODNOW INVESTMENT GROUP, LLC","Steinway Musical Instruments, Inc.",LVB,2011-06-30,SH,180629.0,4640000.0,302992.0,6729000.0,1.0989,1.7539,26,23,-40.384895,reduction,CONSUMER DISCRETIONARY
"GOODNOW INVESTMENT GROUP, LLC",Modine Manufacturing Corp.,MOD,2011-06-30,SH,266329.0,4093000.0,253109.0,4085000.0,0.9693,1.0647,27,26,5.223046,addition,CONSUMER DISCRETIONARY
"GOODNOW INVESTMENT GROUP, LLC",Chimera Investment Corp,CIM,2011-06-30,SH,195226.2,3377000.0,186532.2,3693000.0,0.7998,0.9625,28,29,4.660857,addition,REAL ESTATE
"GOODNOW INVESTMENT GROUP, LLC",General Motors Co,GM,2011-06-30,SH,103030.0,3128000.0,0.0,0.0,0.7408,,29,999999,,new,CONSUMER DISCRETIONARY
"GOODNOW INVESTMENT GROUP, LLC",American Eagle Outfitters Inc,AEO,2011-06-30,SH,160000.0,2040000.0,0.0,0.0,0.4831,,30,999999,,new,CONSUMER DISCRETIONARY
"GOODNOW INVESTMENT GROUP, LLC",Cleveland BioLabs Inc,CBLI,2011-06-30,SH,29252.35,1995000.0,26382.85,3957000.0,0.4725,1.0314,31,27,10.876384,addition,HEALTH CARE
"GOODNOW INVESTMENT GROUP, LLC",Willis Towers Watson plc,WLTW,2011-06-30,SH,9543.2,1039000.0,0.0,0.0,0.2461,,32,999999,,new,FINANCE
"GOODNOW INVESTMENT GROUP, LLC","InterDigital, Inc.",IDCC,2011-06-30,SH,15000.0,613000.0,0.0,0.0,0.1452,,33,999999,,new,INFORMATION TECHNOLOGY
"GOODNOW INVESTMENT GROUP, LLC",Zebra Technologies Corp,ZBRA,2011-06-30,SH,0.0,0.0,97624.0,3831000.0,,0.9985,999999,28,-100.0,soldall,INFORMATION TECHNOLOGY
"GOODNOW INVESTMENT GROUP, LLC",AeroVironment Inc,AVAV,2011-06-30,SH,0.0,0.0,122652.0,4289000.0,,1.1179,999999,25,-100.0,soldall,INDUSTRIALS
"GOODNOW INVESTMENT GROUP, LLC","Orbital ATK, Inc.",OA,2011-06-30,SH,0.0,0.0,266841.0,18858000.0,,4.9152,999999,7,-100.0,soldall,INDUSTRIALS
"GOODNOW INVESTMENT GROUP, LLC",Credit Acceptance Corp.,CACC,2011-09-30,SH,371583.0,23915000.0,392573.0,33161000.0,6.6561,7.8534,1,1,-5.346776,reduction,FINANCE
"GOODNOW INVESTMENT GROUP, LLC",Amphenol Corp. (1987),APH,2011-09-30,SH,1064084.0,21691000.0,870464.0,23498000.0,6.0371,5.565,2,4,22.243309,addition,INFORMATION TECHNOLOGY
"GOODNOW INVESTMENT GROUP, LLC",Alliance Data Systems Corp,ADS,2011-09-30,SH,221113.0,20497000.0,218733.0,20576000.0,5.7048,4.873,3,6,1.088085,addition,INFORMATION TECHNOLOGY
"GOODNOW INVESTMENT GROUP, LLC","InterDigital, Inc.",IDCC,2011-09-30,SH,416658.0,19408000.0,15000.0,613000.0,5.4017,0.1452,4,33,2677.72,addition,INFORMATION TECHNOLOGY
"GOODNOW INVESTMENT GROUP, LLC","Genesee & Wyoming Inc, Class A",GWR,2011-09-30,SH,412290.0,19180000.0,424183.0,24874000.0,5.3383,5.8908,5,3,-2.803743,reduction,TRANSPORTS
"GOODNOW INVESTMENT GROUP, LLC",NeuStar Inc. Class A,NSR,2011-09-30,SH,736207.0,18508000.0,237728.0,6228000.0,5.1512,1.475,6,23,209.684598,addition,INDUSTRIALS
"GOODNOW INVESTMENT GROUP, LLC",Baxter International Inc.,BAX,2011-09-30,SH,321369.0,18042000.0,317989.0,18981000.0,5.0215,4.4952,7,9,1.06293,addition,HEALTH CARE
"GOODNOW INVESTMENT GROUP, LLC","InterDigital, Inc.",IDCC,2011-09-30,PUT,365000.0,17002000.0,0.0,0.0,4.7321,,8,999999,,new,INFORMATION TECHNOLOGY
"GOODNOW INVESTMENT GROUP, LLC",Discovery Inc Series C,DISCK,2011-09-30,SH,959064.0,16856000.0,750164.0,13709000.0,4.6914,3.2467,9,17,27.847244,addition,COMMUNICATIONS
"GOODNOW INVESTMENT GROUP, LLC",Atlas Air Worldwide Holdings Inc,AAWW,2011-09-30,SH,491015.0,16346000.0,428112.0,25477000.0,4.5495,6.0336,10,2,14.693118,addition,TRANSPORTS
"GOODNOW INVESTMENT GROUP, LLC",Sealed Air Corp.,SEE,2011-09-30,SH,967798.0,16162000.0,955108.0,22722000.0,4.4983,5.3812,11,5,1.328646,addition,MATERIALS
"GOODNOW INVESTMENT GROUP, LLC",Hasbro Inc.,HAS,2011-09-30,SH,488153.0,15919000.0,432873.0,19016000.0,4.4306,4.5035,12,8,12.770489,addition,CONSUMER DISCRETIONARY
"GOODNOW INVESTMENT GROUP, LLC",Aircastle Ltd,AYR,2011-09-30,SH,1597001.0,15203000.0,1579741.0,20094000.0,4.2314,4.7588,13,7,1.092584,addition,INDUSTRIALS
"GOODNOW INVESTMENT GROUP, LLC",Cimpress PLC,CMPR,2011-09-30,SH,536270.0,14495000.0,155920.0,7461000.0,4.0343,1.767,14,21,243.9392,addition,CONSUMER DISCRETIONARY
"GOODNOW INVESTMENT GROUP, LLC",TE Connectivity Ltd,TEL,2011-09-30,SH,508728.0,14316000.0,503188.0,18497000.0,3.9845,4.3806,15,10,1.10098,addition,INFORMATION TECHNOLOGY
"GOODNOW INVESTMENT GROUP, LLC",Medco Health Solutions Inc.,MHS,2011-09-30,SH,289300.0,13565000.0,0.0,0.0,3.7755,,16,999999,,new,HEALTH CARE
"GOODNOW INVESTMENT GROUP, LLC",Corning Inc.,GLW,2011-09-30,SH,911983.0,11272000.0,902233.0,16376000.0,3.1373,3.8783,17,14,1.080652,addition,MATERIALS
"GOODNOW INVESTMENT GROUP, LLC",Copart Inc.,CPRT,2011-09-30,SH,971604.0,9502000.0,963004.0,11219000.0,2.6446,2.657,18,18,0.893039,addition,INDUSTRIALS
"GOODNOW INVESTMENT GROUP, LLC",Covanta Holding Corp.,CVA,2011-09-30,SH,616606.0,9366000.0,609876.0,10057000.0,2.6068,2.3818,19,19,1.103503,addition,INDUSTRIALS
"GOODNOW INVESTMENT GROUP, LLC",Vicor Corp,VICR,2011-09-30,SH,1056291.0,9243000.0,1033552.0,16713000.0,2.5726,3.9581,20,13,2.200083,addition,INDUSTRIALS
"GOODNOW INVESTMENT GROUP, LLC",Palomar Medical Technologies Inc.,PMTI,2011-09-30,SH,775085.0,6108000.0,765025.0,8629000.0,1.7,2.0436,21,20,1.31499,addition,HEALTH CARE
"GOODNOW INVESTMENT GROUP, LLC","Gamestop Corp., Class A",GME,2011-09-30,SH,246240.0,5688000.0,203640.0,5431000.0,1.5831,1.2862,22,25,20.919269,addition,CONSUMER DISCRETIONARY
"GOODNOW INVESTMENT GROUP, LLC",Hexcel Corp,HXL,2011-09-30,SH,242526.0,5374000.0,707856.0,15495000.0,1.4957,3.6696,23,16,-65.737947,reduction,INDUSTRIALS
"GOODNOW INVESTMENT GROUP, LLC",Ford Motor Co.,F,2011-09-30,SH,418818.0,4050000.0,412588.0,5690000.0,1.1272,1.3475,24,24,1.509981,addition,CONSUMER DISCRETIONARY
"GOODNOW INVESTMENT GROUP, LLC",General Motors Co,GM,2011-09-30,SH,155240.0,3133000.0,103030.0,3128000.0,0.872,0.7408,25,29,50.674561,addition,CONSUMER DISCRETIONARY
"GOODNOW INVESTMENT GROUP, LLC",Chimera Investment Corp,CIM,2011-09-30,SH,211402.2,2928000.0,195226.2,3377000.0,0.8149,0.7998,26,28,8.285773,addition,REAL ESTATE
"GOODNOW INVESTMENT GROUP, LLC",Modine Manufacturing Corp.,MOD,2011-09-30,SH,318519.0,2886000.0,266329.0,4093000.0,0.8032,0.9693,27,27,19.596064,addition,CONSUMER DISCRETIONARY
"GOODNOW INVESTMENT GROUP, LLC",TRW Automotive Holdings Corp.,TRW,2011-09-30,SH,102787.27,2590000.0,0.0,0.0,0.7209,,28,999999,,new,CONSUMER DISCRETIONARY
"GOODNOW INVESTMENT GROUP, LLC",American Eagle Outfitters Inc,AEO,2011-09-30,SH,181939.0,2132000.0,160000.0,2040000.0,0.5934,0.4831,29,30,13.711875,addition,CONSUMER DISCRETIONARY
"GOODNOW INVESTMENT GROUP, LLC",Cleveland BioLabs Inc,CBLI,2011-09-30,SH,29367.85,1486000.0,29252.35,1995000.0,0.4136,0.4725,30,31,0.39484,addition,HEALTH CARE
"GOODNOW INVESTMENT GROUP, LLC",Quanex Building Products,NX,2011-09-30,SH,91000.0,996000.0,0.0,0.0,0.2772,,31,999999,,new,INDUSTRIALS
"GOODNOW INVESTMENT GROUP, LLC",Methanex Corp,MEOH,2011-09-30,SH,37600.0,784000.0,0.0,0.0,0.2182,,32,999999,,new,MATERIALS
"GOODNOW INVESTMENT GROUP, LLC",Icon Plc Ads,ICLR,2011-09-30,SH,40420.0,650000.0,0.0,0.0,0.1809,,33,999999,,new,HEALTH CARE
"GOODNOW INVESTMENT GROUP, LLC",Express Scripts Inc.,ESRX,2011-09-30,SH,0.0,0.0,299885.0,16188000.0,,3.8338,999999,15,-100.0,soldall,HEALTH CARE
"GOODNOW INVESTMENT GROUP, LLC",Microsoft Corp.,MSFT,2011-09-30,SH,0.0,0.0,675031.0,17551000.0,,4.1566,999999,11,-100.0,soldall,INFORMATION TECHNOLOGY
"GOODNOW INVESTMENT GROUP, LLC",Willis Towers Watson plc,WLTW,2011-09-30,SH,0.0,0.0,9543.2,1039000.0,,0.2461,999999,32,-100.0,soldall,FINANCE
"GOODNOW INVESTMENT GROUP, LLC",Goodrich Corporation,GR,2011-09-30,SH,0.0,0.0,175989.0,16807000.0,,3.9804,999999,12,-100.0,soldall,INDUSTRIALS
"GOODNOW INVESTMENT GROUP, LLC",Charles Schwab Corp,SCHW,2011-09-30,SH,0.0,0.0,417895.0,6874000.0,,1.6279,999999,22,-100.0,soldall,FINANCE
"GOODNOW INVESTMENT GROUP, LLC","Steinway Musical Instruments, Inc.",LVB,2011-09-30,SH,0.0,0.0,180629.0,4640000.0,,1.0989,999999,26,-100.0,soldall,CONSUMER DISCRETIONARY
"GOODNOW INVESTMENT GROUP, LLC",Credit Acceptance Corp.,CACC,2011-12-31,SH,371733.0,30586000.0,371583.0,23915000.0,9.0846,6.6561,1,1,0.040368,addition,FINANCE
"GOODNOW INVESTMENT GROUP, LLC",NeuStar Inc. Class A,NSR,2011-12-31,SH,736497.0,25166000.0,736207.0,18508000.0,7.4748,5.1512,2,6,0.039391,addition,INDUSTRIALS
"GOODNOW INVESTMENT GROUP, LLC","Genesee & Wyoming Inc, Class A",GWR,2011-12-31,SH,400493.0,24262000.0,412290.0,19180000.0,7.2063,5.3383,3,5,-2.861335,reduction,TRANSPORTS
"GOODNOW INVESTMENT GROUP, LLC",Amphenol Corp. (1987),APH,2011-12-31,SH,1013886.0,23010000.0,1064084.0,21691000.0,6.8344,6.0371,4,2,-4.717485,reduction,INFORMATION TECHNOLOGY
"GOODNOW INVESTMENT GROUP, LLC",Alliance Data Systems Corp,ADS,2011-12-31,SH,221203.0,22970000.0,221113.0,20497000.0,6.8225,5.7048,5,3,0.040703,addition,INFORMATION TECHNOLOGY
"GOODNOW INVESTMENT GROUP, LLC",Aircastle Ltd,AYR,2011-12-31,SH,1549367.0,19708000.0,1597001.0,15203000.0,5.8536,4.2314,6,13,-2.982716,reduction,INDUSTRIALS
"GOODNOW INVESTMENT GROUP, LLC",Atlas Air Worldwide Holdings Inc,AAWW,2011-12-31,SH,491215.0,18877000.0,491015.0,16346000.0,5.6068,4.5495,7,10,0.040732,addition,TRANSPORTS
"GOODNOW INVESTMENT GROUP, LLC",Discovery Inc Series C,DISCK,2011-12-31,SH,959444.0,18086000.0,959064.0,16856000.0,5.3719,4.6914,8,9,0.039622,addition,COMMUNICATIONS
"GOODNOW INVESTMENT GROUP, LLC",TE Connectivity Ltd,TEL,2011-12-31,SH,533938.0,16451000.0,508728.0,14316000.0,4.8863,3.9845,9,15,4.955497,addition,INFORMATION TECHNOLOGY
"GOODNOW INVESTMENT GROUP, LLC",Medco Health Solutions Inc.,MHS,2011-12-31,SH,289410.0,16178000.0,289300.0,13565000.0,4.8052,3.7755,10,16,0.038023,addition,HEALTH CARE
"GOODNOW INVESTMENT GROUP, LLC",Hasbro Inc.,HAS,2011-12-31,SH,488353.0,15574000.0,488153.0,15919000.0,4.6258,4.4306,11,12,0.040971,addition,CONSUMER DISCRETIONARY
"GOODNOW INVESTMENT GROUP, LLC",Baxter International Inc.,BAX,2011-12-31,SH,279183.0,13814000.0,321369.0,18042000.0,4.103,5.0215,12,7,-13.126966,reduction,HEALTH CARE
"GOODNOW INVESTMENT GROUP, LLC",Cimpress PLC,CMPR,2011-12-31,SH,435615.0,13330000.0,536270.0,14495000.0,3.9593,4.0343,13,14,-18.769463,reduction,CONSUMER DISCRETIONARY
"GOODNOW INVESTMENT GROUP, LLC",Copart Inc.,CPRT,2011-12-31,SH,972004.0,11637000.0,971604.0,9502000.0,3.4564,2.6446,14,18,0.041169,addition,INDUSTRIALS
"GOODNOW INVESTMENT GROUP, LLC",Covanta Holding Corp.,CVA,2011-12-31,SH,616856.0,8445000.0,616606.0,9366000.0,2.5083,2.6068,15,19,0.040545,addition,INDUSTRIALS
"GOODNOW INVESTMENT GROUP, LLC",Vicor Corp,VICR,2011-12-31,SH,918534.0,7312000.0,1056291.0,9243000.0,2.1718,2.5726,16,20,-13.041577,reduction,INDUSTRIALS
"GOODNOW INVESTMENT GROUP, LLC",Palomar Medical Technologies Inc.,PMTI,2011-12-31,SH,761897.0,7086000.0,775085.0,6108000.0,2.1047,1.7,17,21,-1.701491,reduction,HEALTH CARE
"GOODNOW INVESTMENT GROUP, LLC","Gamestop Corp., Class A",GME,2011-12-31,SH,246350.0,5944000.0,246240.0,5688000.0,1.7655,1.5831,18,22,0.044672,addition,CONSUMER DISCRETIONARY
"GOODNOW INVESTMENT GROUP, LLC",Hexcel Corp,HXL,2011-12-31,SH,242626.0,5874000.0,242526.0,5374000.0,1.7447,1.4957,19,23,0.041233,addition,INDUSTRIALS
"GOODNOW INVESTMENT GROUP, LLC",QUALCOMM Inc.,QCOM,2011-12-31,SH,80000.0,4376000.0,0.0,0.0,1.2998,,20,999999,,new,INFORMATION TECHNOLOGY
"GOODNOW INVESTMENT GROUP, LLC",Ford Motor Co.,F,2011-12-31,SH,400000.0,4304000.0,418818.0,4050000.0,1.2784,1.1272,21,24,-4.493121,reduction,CONSUMER DISCRETIONARY
"GOODNOW INVESTMENT GROUP, LLC",Corning Inc.,GLW,2011-12-31,SH,282353.0,3665000.0,911983.0,11272000.0,1.0886,3.1373,22,17,-69.039664,reduction,MATERIALS
"GOODNOW INVESTMENT GROUP, LLC",Modine Manufacturing Corp.,MOD,2011-12-31,SH,341689.0,3232000.0,318519.0,2886000.0,0.96,0.8032,23,27,7.274291,addition,CONSUMER DISCRETIONARY
"GOODNOW INVESTMENT GROUP, LLC",General Motors Co,GM,2011-12-31,SH,155640.0,3155000.0,155240.0,3133000.0,0.9371,0.872,24,25,0.257666,addition,CONSUMER DISCRETIONARY
"GOODNOW INVESTMENT GROUP, LLC",American Eagle Outfitters Inc,AEO,2011-12-31,SH,182329.0,2788000.0,181939.0,2132000.0,0.8281,0.5934,25,29,0.214358,addition,CONSUMER DISCRETIONARY
"GOODNOW INVESTMENT GROUP, LLC","InterDigital, Inc.",IDCC,2011-12-31,SH,61828.0,2694000.0,416658.0,19408000.0,0.8002,5.4017,26,4,-85.160971,reduction,INFORMATION TECHNOLOGY
"GOODNOW INVESTMENT GROUP, LLC",Chimera Investment Corp,CIM,2011-12-31,SH,174830.2,2194000.0,211402.2,2928000.0,0.6517,0.8149,27,26,-17.299725,reduction,REAL ESTATE
"GOODNOW INVESTMENT GROUP, LLC",Cleveland BioLabs Inc,CBLI,2011-12-31,SH,27648.65,1582000.0,29367.85,1486000.0,0.4699,0.4136,28,30,-5.854021,reduction,HEALTH CARE
"GOODNOW INVESTMENT GROUP, LLC",Quanex Building Products,NX,2011-12-31,SH,91620.0,1376000.0,91000.0,996000.0,0.4087,0.2772,29,31,0.681319,addition,INDUSTRIALS
"GOODNOW INVESTMENT GROUP, LLC",TRW Automotive Holdings Corp.,TRW,2011-12-31,SH,50879.23,1277000.0,102787.27,2590000.0,0.3793,0.7209,30,28,-50.500456,reduction,CONSUMER DISCRETIONARY
"GOODNOW INVESTMENT GROUP, LLC",SEI Investments Co.,SEIC,2011-12-31,SH,50000.0,868000.0,0.0,0.0,0.2578,,31,999999,,new,FINANCE
"GOODNOW INVESTMENT GROUP, LLC",Methanex Corp,MEOH,2011-12-31,SH,37600.0,858000.0,37600.0,784000.0,0.2548,0.2182,32,32,0.0,,MATERIALS
"GOODNOW INVESTMENT GROUP, LLC",Sealed Air Corp.,SEE,2011-12-31,SH,0.0,0.0,967798.0,16162000.0,,4.4983,999999,11,-100.0,soldall,MATERIALS
"GOODNOW INVESTMENT GROUP, LLC","InterDigital, Inc.",IDCC,2011-12-31,PUT,0.0,0.0,365000.0,17002000.0,,4.7321,999999,8,-100.0,soldall,INFORMATION TECHNOLOGY
"GOODNOW INVESTMENT GROUP, LLC",Icon Plc Ads,ICLR,2011-12-31,SH,0.0,0.0,40420.0,650000.0,,0.1809,999999,33,-100.0,soldall,HEALTH CARE
"GOODNOW INVESTMENT GROUP, LLC",Credit Acceptance Corp.,CACC,2012-03-31,SH,351980.0,35553000.0,371733.0,30586000.0,9.0771,9.0846,1,1,-5.31376,reduction,FINANCE
"GOODNOW INVESTMENT GROUP, LLC",Amphenol Corp. (1987),APH,2012-03-31,SH,989126.0,29560000.0,1013886.0,23010000.0,7.547,6.8344,2,4,-2.442089,reduction,INFORMATION TECHNOLOGY
"GOODNOW INVESTMENT GROUP, LLC",Alliance Data Systems Corp,ADS,2012-03-31,SH,214443.0,27011000.0,221203.0,22970000.0,6.8962,6.8225,3,5,-3.056016,reduction,INFORMATION TECHNOLOGY
"GOODNOW INVESTMENT GROUP, LLC",Medco Health Solutions Inc.,MHS,2012-03-31,SH,382030.0,26857000.0,289410.0,16178000.0,6.8569,4.8052,4,10,32.003041,addition,HEALTH CARE
"GOODNOW INVESTMENT GROUP, LLC",NeuStar Inc. Class A,NSR,2012-03-31,SH,717937.0,26743000.0,736497.0,25166000.0,6.8278,7.4748,5,2,-2.520037,reduction,INDUSTRIALS
"GOODNOW INVESTMENT GROUP, LLC",Atlas Air Worldwide Holdings Inc,AAWW,2012-03-31,SH,487155.0,23973000.0,491215.0,18877000.0,6.1206,5.6068,6,7,-0.826522,reduction,TRANSPORTS
"GOODNOW INVESTMENT GROUP, LLC",Polypore International Inc,PPO,2012-03-31,SH,638560.0,22452000.0,0.0,0.0,5.7323,,7,999999,,new,INDUSTRIALS
"GOODNOW INVESTMENT GROUP, LLC",Discovery Inc Series C,DISCK,2012-03-31,SH,933904.0,21891000.0,959444.0,18086000.0,5.589,5.3719,8,8,-2.661958,reduction,COMMUNICATIONS
"GOODNOW INVESTMENT GROUP, LLC","Genesee & Wyoming Inc, Class A",GWR,2012-03-31,SH,390213.0,21298000.0,400493.0,24262000.0,5.4376,7.2063,9,3,-2.566836,reduction,TRANSPORTS
"GOODNOW INVESTMENT GROUP, LLC",TE Connectivity Ltd,TEL,2012-03-31,SH,518708.0,19063000.0,533938.0,16451000.0,4.867,4.8863,10,9,-2.852391,reduction,INFORMATION TECHNOLOGY
"GOODNOW INVESTMENT GROUP, LLC",Aircastle Ltd,AYR,2012-03-31,SH,1521847.0,18627000.0,1549367.0,19708000.0,4.7557,5.8536,11,6,-1.776209,reduction,INDUSTRIALS
"GOODNOW INVESTMENT GROUP, LLC",Cimpress PLC,CMPR,2012-03-31,SH,458027.0,17703000.0,435615.0,13330000.0,4.5198,3.9593,12,13,5.14491,addition,CONSUMER DISCRETIONARY
"GOODNOW INVESTMENT GROUP, LLC",Baxter International Inc.,BAX,2012-03-31,SH,270393.0,16164000.0,279183.0,13814000.0,4.1269,4.103,13,12,-3.148473,reduction,HEALTH CARE
"GOODNOW INVESTMENT GROUP, LLC",Covanta Holding Corp.,CVA,2012-03-31,SH,599896.0,9736000.0,616856.0,8445000.0,2.4857,2.5083,14,15,-2.749426,reduction,INDUSTRIALS
"GOODNOW INVESTMENT GROUP, LLC",Apple Inc,AAPL,2012-03-31,SH,105000.0,8993000.0,0.0,0.0,2.296,,15,999999,,new,INFORMATION TECHNOLOGY
"GOODNOW INVESTMENT GROUP, LLC",Copart Inc.,CPRT,2012-03-31,SH,686236.0,8945000.0,972004.0,11637000.0,2.2838,3.4564,16,14,-29.399879,reduction,INDUSTRIALS
"GOODNOW INVESTMENT GROUP, LLC",Palomar Medical Technologies Inc.,PMTI,2012-03-31,SH,743177.0,6941000.0,761897.0,7086000.0,1.7721,2.1047,17,17,-2.457025,reduction,HEALTH CARE
"GOODNOW INVESTMENT GROUP, LLC",Vicor Corp,VICR,2012-03-31,SH,813598.0,6509000.0,918534.0,7312000.0,1.6618,2.1718,18,16,-11.424291,reduction,INDUSTRIALS
"GOODNOW INVESTMENT GROUP, LLC","Gamestop Corp., Class A",GME,2012-03-31,SH,289270.0,6318000.0,246350.0,5944000.0,1.6131,1.7655,19,18,17.422367,addition,CONSUMER DISCRETIONARY
"GOODNOW INVESTMENT GROUP, LLC","InterDigital, Inc.",IDCC,2012-03-31,SH,166248.0,5795000.0,61828.0,2694000.0,1.4795,0.8002,20,26,168.887883,addition,INFORMATION TECHNOLOGY
"GOODNOW INVESTMENT GROUP, LLC",QUALCOMM Inc.,QCOM,2012-03-31,SH,78090.0,5315000.0,80000.0,4376000.0,1.357,1.2998,21,20,-2.3875,reduction,INFORMATION TECHNOLOGY
"GOODNOW INVESTMENT GROUP, LLC",Ford Motor Co.,F,2012-03-31,SH,391200.0,4880000.0,400000.0,4304000.0,1.2459,1.2784,22,21,-2.2,reduction,CONSUMER DISCRETIONARY
"GOODNOW INVESTMENT GROUP, LLC",Express Scripts Inc.,ESRX,2012-03-31,SH,90000.0,4876000.0,0.0,0.0,1.2449,,23,999999,,new,HEALTH CARE
"GOODNOW INVESTMENT GROUP, LLC",General Motors Co,GM,2012-03-31,SH,152140.0,3902000.0,155640.0,3155000.0,0.9962,0.9371,24,24,-2.248779,reduction,CONSUMER DISCRETIONARY
"GOODNOW INVESTMENT GROUP, LLC",Corning Inc.,GLW,2012-03-31,SH,272623.0,3839000.0,282353.0,3665000.0,0.9801,1.0886,25,22,-3.446041,reduction,MATERIALS
"GOODNOW INVESTMENT GROUP, LLC",TRW Automotive Holdings Corp.,TRW,2012-03-31,SH,61193.29,2188000.0,50879.23,1277000.0,0.5586,0.3793,26,30,20.271651,addition,CONSUMER DISCRETIONARY
"GOODNOW INVESTMENT GROUP, LLC",SEI Investments Co.,SEIC,2012-03-31,SH,88780.0,1837000.0,50000.0,868000.0,0.469,0.2578,27,31,77.56,addition,FINANCE
"GOODNOW INVESTMENT GROUP, LLC",Quanex Building Products,NX,2012-03-31,SH,89450.0,1577000.0,91620.0,1376000.0,0.4026,0.4087,28,29,-2.368478,reduction,INDUSTRIALS
